Country Name,Country Code,Indicator Name,2015,2016,2017,2018,2019,2020,Currency Unit
Portugal,PRT,Trading across borders: Time to export: Documentary compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Portugal,PRT,Trading across borders: Time to import: Border compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Portugal,PRT,Trading across borders: Time to import: Documentary compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
San Marino,SMR,Dealing with construction permits (DB16-20 methodology) - Score,65.9,65.9,68.9,68.7,68.8,68.9,Euro
San Marino,SMR,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology),13.0,13.0,13.0,13.0,13.0,13.0,Euro
San Marino,SMR,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,86.66667,86.66667,86.66667,86.66667,86.66667,86.66667,Euro
San Marino,SMR,Dealing with construction permits: Cost (% of Warehouse value),7.4,7.4,7.3,7.5,7.4,7.3,Euro
San Marino,SMR,Dealing with construction permits: Cost (% of Warehouse value) - Score,63.00875,62.7834,63.32249,62.40258,62.91815,63.41246,Euro
San Marino,SMR,Dealing with construction permits: Liability and insurance regimes index (0-2) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
San Marino,SMR,Dealing with construction permits: Procedures (number),15.0,15.0,15.0,15.0,15.0,15.0,Euro
San Marino,SMR,Dealing with construction permits: Procedures (number) - Score,60.0,60.0,60.0,60.0,60.0,60.0,Euro
San Marino,SMR,Dealing with construction permits: Professional certifications index (0-4) (DB16-20 methodology),4.0,4.0,4.0,4.0,4.0,4.0,Euro
San Marino,SMR,Dealing with construction permits: Quality control after construction index (0-3) (DB16-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
San Marino,SMR,Dealing with construction permits: Quality control before construction index (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
San Marino,SMR,Dealing with construction permits: Quality control during construction index (0-3) (DB16-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
San Marino,SMR,Dealing with construction permits: Quality of building regulations index (0-2) (DB16-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
San Marino,SMR,Dealing with construction permits: Time (days),185.5,185.5,145.5,145.5,145.5,145.5,Euro
San Marino,SMR,Dealing with construction permits: Time (days)  - Score,54.03458,54.03458,65.56196,65.56196,65.56196,65.56196,Euro
San Marino,SMR,Enforcing contracts: Attorney fees (% of claim),10.5,10.5,10.5,10.5,10.5,10.5,Euro
San Marino,SMR,Enforcing contracts: Cost (% of claim),13.9,13.9,13.9,13.9,13.9,13.9,Euro
San Marino,SMR,Enforcing contracts: Cost (% of claim) - Score,84.47694,84.47694,84.47694,84.47694,84.47694,84.47694,Euro
San Marino,SMR,Enforcing contracts: Court fees (% of claim),2.9,2.9,2.9,2.9,2.9,2.9,Euro
San Marino,SMR,Enforcing contracts: Enforcement fees (% of claim),0.5,0.5,0.5,0.5,0.5,0.5,Euro
San Marino,SMR,Enforcing contracts: Enforcement of judgment (days),180.0,180.0,180.0,180.0,180.0,180.0,Euro
San Marino,SMR,Enforcing contracts: Filing and service (days),45.0,45.0,45.0,45.0,45.0,45.0,Euro
San Marino,SMR,Enforcing contracts: Time (days),575.0,575.0,575.0,575.0,575.0,575.0,Euro
San Marino,SMR,Enforcing contracts: Time (days) - Score,62.70492,62.70492,62.70492,62.70492,62.70492,62.70492,Euro
San Marino,SMR,Enforcing contracts: Trial and judgment (days),350.0,350.0,350.0,350.0,350.0,350.0,Euro
San Marino,SMR,Getting credit (DB15-20 methodology) - Score,5.0,5.0,5.0,5.0,30.0,30.0,Euro
San Marino,SMR,Getting Credit total score (DB15-20 methodology),1.0,1.0,1.0,1.0,6.0,6.0,Euro
San Marino,SMR,Getting credit: Credit bureau coverage (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Getting credit: Credit registry coverage (% of adults),0.0,0.0,0.0,0.0,80.1,92.6,Euro
San Marino,SMR,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology),0.0,0.0,0.0,0.0,5.0,5.0,Euro
San Marino,SMR,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,0.0,0.0,0.0,0.0,62.5,62.5,Euro
San Marino,SMR,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
San Marino,SMR,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,8.33333,8.33333,8.33333,8.33333,8.33333,8.33333,Euro
San Marino,SMR,Getting electricity (DB16-20 methodology) - Score,91.4,91.4,91.4,91.4,91.4,88.3,Euro
San Marino,SMR,Getting electricity: Communication of tariffs and tariff changes (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
San Marino,SMR,Getting electricity: Cost to get electricity (% of income per capita),42.0,42.3,41.6,43.0,41.5,40.4,Euro
San Marino,SMR,Getting electricity: Cost to get electricity (% of income per capita) - Score,99.48191,99.47784,99.48668,99.46913,99.48745,99.50104,Euro
San Marino,SMR,Getting electricity: Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Getting electricity: Mechanisms for monitoring outages (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
San Marino,SMR,Getting electricity: Mechanisms for restoring service (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
San Marino,SMR,Getting electricity: Minimum outage time (in minutes)  (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
San Marino,SMR,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),16.3,16.4,13.7,13.7,13.8,15.5,Euro
San Marino,SMR,Getting electricity: Procedures (number),3.0,3.0,3.0,3.0,3.0,3.0,Euro
San Marino,SMR,Getting electricity: Procedures (number) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
San Marino,SMR,Getting electricity: Regulatory monitoring (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
San Marino,SMR,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),6.0,6.0,6.0,6.0,6.0,5.0,Euro
San Marino,SMR,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,75.0,75.0,75.0,75.0,75.0,62.5,Euro
San Marino,SMR,Getting electricity: System average interruption duration index (SAIDI) (DB16-20 methodology),0.49,0.42,0.32,0.34,0.32,0.6,Euro
San Marino,SMR,Getting electricity: System average interruption frequency index (SAIFI) (DB16-20 methodology),2.65,2.18,1.25,1.47,1.06,4.67,Euro
San Marino,SMR,Getting electricity: Time (days),38.0,38.0,38.0,38.0,38.0,38.0,Euro
San Marino,SMR,Getting electricity: Time (days) - Score,91.30435,91.30435,91.30435,91.30435,91.30435,91.30435,Euro
San Marino,SMR,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),2.0,2.0,2.0,2.0,2.0,1.0,Euro
San Marino,SMR,Other taxes (% of profits),0.3,0.3,0.3,0.3,0.3,0.3,Euro
San Marino,SMR,Paying taxes: Labor tax and contributions (% of profits),29.2,29.8,29.8,30.3,30.3,30.9,Euro
San Marino,SMR,Paying taxes: Payments (number per year),18.0,18.0,18.0,18.0,18.0,18.0,Euro
San Marino,SMR,Paying taxes: Payments per year (number per year) - Score,75.0,75.0,75.0,75.0,75.0,75.0,Euro
San Marino,SMR,Paying taxes: Profit tax (% of profits),10.3,10.2,5.1,5.1,5.1,5.0,Euro
San Marino,SMR,Paying taxes: Time (hours per year),52.0,52.0,52.0,52.0,52.0,52.0,Euro
San Marino,SMR,Paying taxes: Time (hours per year) - Score,99.53632,99.53632,99.53632,99.53632,99.53632,99.53632,Euro
San Marino,SMR,Paying taxes: Total tax and contribution rate (% of profit),39.9,40.3,35.2,35.7,35.7,36.2,Euro
San Marino,SMR,Paying taxes: Total tax and contribution rate (% of profit) - Score,80.45362,79.83206,87.23466,86.49608,86.49608,85.75592,Euro
San Marino,SMR,Protecting minority investors (DB15-20 methodology) - Score,26.0,26.0,26.0,26.0,26.0,26.0,Euro
San Marino,SMR,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology),8.0,8.0,8.0,8.0,8.0,8.0,Euro
San Marino,SMR,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,80.0,80.0,80.0,80.0,80.0,80.0,Euro
San Marino,SMR,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Protecting minority investors: Extent of director liability index (0-10),2.0,2.0,2.0,2.0,2.0,2.0,Euro
San Marino,SMR,Protecting minority investors: Extent of director liability index (0-10) - Score,20.0,20.0,20.0,20.0,20.0,20.0,Euro
San Marino,SMR,Protecting minority investors: Extent of disclosure index (0-10),3.0,3.0,3.0,3.0,3.0,3.0,Euro
San Marino,SMR,Protecting minority investors: Extent of disclosure index (0-10) - Score,30.0,30.0,30.0,30.0,30.0,30.0,Euro
San Marino,SMR,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),13.0,13.0,13.0,13.0,13.0,13.0,Euro
San Marino,SMR,Registering property: Cost (% of property value),4.1,4.1,4.1,4.1,6.6,6.6,Euro
San Marino,SMR,Registering property: Cost (% of property value) - Score,72.61574,72.58871,72.60849,72.56091,55.92091,55.94648,Euro
San Marino,SMR,Registering property: Procedures (number),9.0,9.0,9.0,9.0,9.0,9.0,Euro
San Marino,SMR,Registering property: Procedures (number) - Score,33.33333,33.33333,33.33333,33.33333,33.33333,33.33333,Euro
San Marino,SMR,Registering property: Time (days),42.5,42.5,42.5,42.5,42.5,42.5,Euro
San Marino,SMR,Registering property: Time (days) - Score,80.14354,80.14354,80.14354,80.14354,80.14354,80.14354,Euro
San Marino,SMR,Reorganization proceedings index (0-3) (DB15-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
San Marino,SMR,Resolving insolvency - Score,39.1,39.2,39.5,39.5,41.2,41.1,Euro
San Marino,SMR,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),1.5,1.5,1.5,1.5,1.5,1.5,Euro
San Marino,SMR,Resolving insolvency: Cost (% of estate),5.0,5.0,5.0,5.0,5.0,5.0,Euro
San Marino,SMR,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
San Marino,SMR,Resolving insolvency: Outcome (0 as piecemeal sale and 1 as going concern),0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Resolving insolvency: Recovery rate (cents on the dollar),46.5,46.6,47.2,47.2,50.4,50.2,Euro
San Marino,SMR,Resolving insolvency: Recovery rate (cents on the dollar) - Score,50.08708,50.18234,50.83494,50.83494,54.25689,54.06359,Euro
San Marino,SMR,Resolving insolvency: Strength of insolvency framework index (0-16),4.5,4.5,4.5,4.5,4.5,4.5,Euro
San Marino,SMR,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,28.125,28.125,28.125,28.125,28.125,28.125,Euro
San Marino,SMR,Resolving insolvency: Time (years),2.3,2.3,2.3,2.3,2.3,2.3,Euro
San Marino,SMR,Starting a business - Score,77.8,83.7,83.8,83.6,83.7,87.3,Euro
San Marino,SMR,Starting a business: Cost - Men (% of income per capita),9.0,9.0,8.8,9.1,9.0,8.8,Euro
San Marino,SMR,Starting a business: Cost - Men (% of income per capita) - Score,95.48309,95.51575,95.57862,95.42741,95.51216,95.59341,Euro
San Marino,SMR,Starting a business: Cost - Women (% of income per capita),9.0,9.0,8.8,9.1,9.0,8.8,Euro
San Marino,SMR,Starting a business: Cost - Women (% of income per capita) - Score,95.48309,95.51575,95.57862,95.42741,95.51216,95.59341,Euro
San Marino,SMR,Starting a business: Minimum capital (% of income per capita),29.5,29.8,29.4,30.4,29.8,0.0,Euro
San Marino,SMR,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,92.61659,92.55545,92.65982,92.40879,92.54948,100.0,Euro
San Marino,SMR,Starting a business: Procedures required - Men (number),8.0,8.0,8.0,8.0,8.0,7.0,Euro
San Marino,SMR,Starting a business: Procedures required - Men (number) - Score,58.82353,58.82353,58.82353,58.82353,58.82353,64.70588,Euro
San Marino,SMR,Starting a business: Procedures required - Women (number),8.0,8.0,8.0,8.0,8.0,7.0,Euro
San Marino,SMR,Starting a business: Procedures required - Women (number) - Score,58.82353,58.82353,58.82353,58.82353,58.82353,64.70588,Euro
San Marino,SMR,Starting a business: Time - Men (days),36.0,12.5,12.5,12.5,12.5,11.5,Euro
San Marino,SMR,Starting a business: Time - Men (days) - Score,64.32161,87.9397,87.9397,87.9397,87.9397,88.94472,Euro
San Marino,SMR,Starting a business: Time - Women (days),36.0,12.5,12.5,12.5,12.5,11.5,Euro
San Marino,SMR,Starting a business: Time - Women (days)- Score,64.32161,87.9397,87.9397,87.9397,87.9397,88.94472,Euro
San Marino,SMR,Time to export: Border compliance (hours) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Time to export: Documentary compliance (hours) (DB16-20 methodology),0.5,0.5,0.5,0.5,0.5,0.5,Euro
San Marino,SMR,Time to import: Border compliance (hours) (DB16-20 methodology),4.0,4.0,4.0,4.0,4.0,4.0,Euro
San Marino,SMR,Time to import: Documentary compliance (hours) (DB16-20 methodology),2.5,2.5,2.5,2.5,2.5,2.5,Euro
San Marino,SMR,Trading across borders (DB16-20 methodology) - Score,97.5,97.5,97.5,97.5,97.5,97.5,Euro
San Marino,SMR,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
San Marino,SMR,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
San Marino,SMR,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
San Marino,SMR,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology),50.0,50.0,50.0,50.0,50.0,50.0,Euro
San Marino,SMR,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,95.83333,95.83333,95.83333,95.83333,95.83333,95.83333,Euro
San Marino,SMR,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology),100.0,100.0,100.0,100.0,100.0,100.0,Euro
San Marino,SMR,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,85.71429,85.71429,85.71429,85.71429,85.71429,85.71429,Euro
San Marino,SMR,Trading across borders: Time to export: Border compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
San Marino,SMR,Trading across borders: Time to export: Documentary compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
San Marino,SMR,Trading across borders: Time to import: Border compliance (hours) (DB16-20 methodology) - Score,98.92473,98.92473,98.92473,98.92473,98.92473,98.92473,Euro
San Marino,SMR,Trading across borders: Time to import: Documentary compliance (hours) (DB16-20 methodology) - Score,99.37238,99.37238,99.37238,99.37238,99.37238,99.37238,Euro
Slovak Republic,SVK,Dealing with construction permits (DB16-20 methodology) - Score,59.3,59.3,59.3,59.3,59.3,59.4,Euro
Slovak Republic,SVK,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology),8.0,8.0,8.0,8.0,8.0,8.0,Euro
Slovak Republic,SVK,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,53.33333,53.33333,53.33333,53.33333,53.33333,53.33333,Euro
Slovak Republic,SVK,Dealing with construction permits: Cost (% of Warehouse value),0.2,0.2,0.2,0.2,0.2,0.2,Euro
Slovak Republic,SVK,Dealing with construction permits: Cost (% of Warehouse value) - Score,98.84854,98.87709,98.9213,98.95914,99.0067,99.06485,Euro
Slovak Republic,SVK,Dealing with construction permits: Liability and insurance regimes index (0-2) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Slovak Republic,SVK,Dealing with construction permits: Procedures (number),14.0,14.0,14.0,14.0,14.0,14.0,Euro
Slovak Republic,SVK,Dealing with construction permits: Procedures (number) - Score,64.0,64.0,64.0,64.0,64.0,64.0,Euro
Slovak Republic,SVK,Dealing with construction permits: Professional certifications index (0-4) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Slovak Republic,SVK,Dealing with construction permits: Quality control after construction index (0-3) (DB16-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Slovak Republic,SVK,Dealing with construction permits: Quality control before construction index (0-1) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Slovak Republic,SVK,Dealing with construction permits: Quality control during construction index (0-3) (DB16-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
Slovak Republic,SVK,Dealing with construction permits: Quality of building regulations index (0-2) (DB16-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
Slovak Republic,SVK,Dealing with construction permits: Time (days),300.0,300.0,300.0,300.0,300.0,300.0,Euro
Slovak Republic,SVK,Dealing with construction permits: Time (days)  - Score,21.03746,21.03746,21.03746,21.03746,21.03746,21.03746,Euro
Slovak Republic,SVK,Enforcing contracts: Attorney fees (% of claim),14.0,14.0,14.0,14.0,14.0,14.0,Euro
Slovak Republic,SVK,Enforcing contracts: Cost (% of claim),30.6,30.6,30.4,20.5,20.5,20.5,Euro
Slovak Republic,SVK,Enforcing contracts: Cost (% of claim) - Score,65.69179,65.69179,65.91676,77.05287,77.05287,77.05287,Euro
Slovak Republic,SVK,Enforcing contracts: Court fees (% of claim),6.6,6.6,6.4,6.4,6.4,6.4,Euro
Slovak Republic,SVK,Enforcing contracts: Enforcement fees (% of claim),10.0,10.0,10.0,0.1,0.1,0.1,Euro
Slovak Republic,SVK,Enforcing contracts: Enforcement of judgment (days),180.0,180.0,180.0,180.0,180.0,180.0,Euro
Slovak Republic,SVK,Enforcing contracts: Filing and service (days),70.0,70.0,70.0,70.0,70.0,70.0,Euro
Slovak Republic,SVK,Enforcing contracts: Time (days),775.0,775.0,775.0,775.0,775.0,775.0,Euro
Slovak Republic,SVK,Enforcing contracts: Time (days) - Score,46.31148,46.31148,46.31148,46.31148,46.31148,46.31148,Euro
Slovak Republic,SVK,Enforcing contracts: Trial and judgment (days),525.0,525.0,525.0,525.0,525.0,525.0,Euro
Slovak Republic,SVK,Getting credit (DB15-20 methodology) - Score,65.0,70.0,70.0,70.0,70.0,70.0,Euro
